OIL077	白兰	White Champaca	Michelia alba	Floral	清润白花	花朵	溶剂/CO2	清润、脂感、含蓄	真正薰衣草、檀香、雪松、茶树、尤加利	花香类往往更适合低剂量、慢慢闻，避免叠加过浓。	适合作为 Floral 类入门卡；建议后续补充 GC/MS、安全证据与品牌层来源。
OIL078	鸡蛋花	Frangipani	Plumeria alba	Floral	奶油白花	花朵	溶剂/CO2	奶油、甜润、热带	甜橙、乳香、佛手柑、天竺葵、薄荷	花香类往往更适合低剂量、慢慢闻，避免叠加过浓。	适合作为 Floral 类入门卡；建议后续补充 GC/MS、安全证据与品牌层来源。
OIL079	晚香玉	Tuberose	Polianthes tuberosa	Floral	醉人白花	花朵	溶剂/CO2	醉人、脂感、白花	真正薰衣草、檀香、雪松、茶树、尤加利	花香类往往更适合低剂量、慢慢闻，避免叠加过浓。	适合作为 Floral 类入门卡；建议后续补充 GC/MS、安全证据与品牌层来源。
OIL080	水仙	Narcissus	Narcissus poeticus	Floral	清冷白花	花朵	溶剂/CO2	清冷、绿意、白花	甜橙、乳香、佛手柑、天竺葵、薄荷	花香类往往更适合低剂量、慢慢闻，避免叠加过浓。	适合作为 Floral 类入门卡；建议后续补充 GC/MS、安全证据与品牌层来源。
OIL081	金合欢	Mimosa	Acacia dealbata	Floral	粉绒花香	花朵	溶剂/CO2	粉绒、轻柔、绿意	真正薰衣草、檀香、雪松、茶树、尤加利	花香类往往更适合低剂量、慢慢闻，避免叠加过浓。	适合作为 Floral 类入门卡；建议后续补充 GC/MS、安全证据与品牌层来源。
OIL082	永久花	Immortelle	Helichrysum italicum	Floral	蜜甜草木	花/叶	蒸汽蒸馏	蜜甜、草木、温暖、元系列	甜橙、乳香、佛手柑、天竺葵、薄荷	花香类往往更适合低剂量、慢慢闻，避免叠加过浓。	适合作为 Floral 类入门卡；建议后续补充 GC/MS、安全证据与品牌层来源。｜元系列SKU Y-J-014｜¥958/5ml｜产地法国科西嘉｜元系列SKU Y-J-016｜¥958/5ml｜产地克罗地亚
OIL083	莲花	Lotus	Nelumbo nucifera	Floral	清禅花香	花朵	溶剂/CO2	清禅、水感、含蓄	真正薰衣草、檀香、雪松、茶树、尤加利	花香类往往更适合低剂量、慢慢闻，避免叠加过浓。	适合作为 Floral 类入门卡；建议后续补充 GC/MS、安全证据与品牌层来源。
OIL084	鸢尾凝脂	Iris Butter	Iris pallida	Floral	粉脂根香	根茎	溶剂/CO2	粉脂、木质、高级	甜橙、乳香、佛手柑、天竺葵、薄荷	花香类往往更适合低剂量、慢慢闻，避免叠加过浓。	适合作为 Floral 类入门卡；建议后续补充 GC/MS、安全证据与品牌层来源。
OIL085	小苍兰	Freesia	Freesia refracta	Floral	清亮花香	花朵	溶剂/CO2	清亮、水感、轻快	真正薰衣草、檀香、雪松、茶树、尤加利	花香类往往更适合低剂量、慢慢闻，避免叠加过浓。	适合作为 Floral 类入门卡；建议后续补充 GC/MS、安全证据与品牌层来源。
OIL086	康乃馨	Carnation	Dianthus caryophyllus	Floral	辛香花香	花朵	溶剂/CO2	辛香、暖润、复古	甜橙、乳香、佛手柑、天竺葵、薄荷	花香类往往更适合低剂量、慢慢闻，避免叠加过浓。	适合作为 Floral 类入门卡；建议后续补充 GC/MS、安全证据与品牌层来源。
OIL087	铃兰	Lily of the Valley	Convallaria majalis	Floral	清润铃香	花朵	溶剂/CO2	清润、水感、含蓄	真正薰衣草、檀香、雪松、茶树、尤加利	花香类往往更适合低剂量、慢慢闻，避免叠加过浓。	适合作为 Floral 类入门卡；建议后续补充 GC/MS、安全证据与品牌层来源。
OIL088	栀子	Gardenia	Gardenia jasminoides	Floral	蜜润白花	花朵	溶剂/CO2	蜜润、奶油、含蓄	甜橙、乳香、佛手柑、天竺葵、薄荷	花香类往往更适合低剂量、慢慢闻，避免叠加过浓。	适合作为 Floral 类入门卡；建议后续补充 GC/MS、安全证据与品牌层来源。
OIL089	九里香	Orange Jasmine	Murraya paniculata	Floral	清亮白花	花朵	蒸汽蒸馏	清亮、绿意、通透	真正薰衣草、檀香、雪松、茶树、尤加利	花香类往往更适合低剂量、慢慢闻，避免叠加过浓。	适合作为 Floral 类入门卡；建议后续补充 GC/MS、安全证据与品牌层来源。
OIL090	金银花	Honeysuckle	Lonicera japonica	Floral	清润花香	花朵	溶剂/CO2	清润、草本、柔和	甜橙、乳香、佛手柑、天竺葵、薄荷	花香类往往更适合低剂量、慢慢闻，避免叠加过浓。	适合作为 Floral 类入门卡；建议后续补充 GC/MS、安全证据与品牌层来源。
OIL091	苹果天竺葵	Apple Geranium	Pelargonium odoratissimum	Floral	苹果花草	叶	蒸汽蒸馏	苹果、清甜、柔和	真正薰衣草、檀香、雪松、茶树、尤加利	花香类往往更适合低剂量、慢慢闻，避免叠加过浓。	适合作为 Floral 类入门卡；建议后续补充 GC/MS、安全证据与品牌层来源。
OIL092	樱花	Cherry Blossom	Prunus serrulata	Floral	粉润花香	花朵	溶剂/CO2	粉润、水感、轻柔	甜橙、乳香、佛手柑、天竺葵、薄荷	花香类往往更适合低剂量、慢慢闻，避免叠加过浓。	适合作为 Floral 类入门卡；建议后续补充 GC/MS、安全证据与品牌层来源。
OIL093	樟脑迷迭香	Rosemary ct. Camphor	Salvia rosmarinus ct. camphor	Herbaceous	樟脑草本	花/叶	蒸汽蒸馏	樟脑、清醒、穿透	真正薰衣草、檀香、雪松、茶树、尤加利	草本类里有些品种刺激性更强，外用务必先做低剂量测试。；癫痫/婴幼儿慎用；孕妇慎用	适合作为 Herbaceous 类入门卡；建议后续补充 GC/MS、安全证据与品牌层来源。
OIL094	桉叶迷迭香	Rosemary ct. 1,8-Cineole	Salvia rosmarinus ct. cineole	Herbaceous	清凉草本	花/叶	蒸汽蒸馏	清凉、通透、清醒	甜橙、乳香、佛手柑、天竺葵、薄荷	草本类里有些品种刺激性更强，外用务必先做低剂量测试。；癫痫/婴幼儿慎用；孕妇慎用	适合作为 Herbaceous 类入门卡；建议后续补充 GC/MS、安全证据与品牌层来源。
OIL095	沉香醇迷迭香	Rosemary ct. Linalool	Salvia rosmarinus ct. linalool	Herbaceous	柔和草本	花/叶	蒸汽蒸馏	柔和、清新、安抚	真正薰衣草、檀香、雪松、茶树、尤加利	草本类里有些品种刺激性更强，外用务必先做低剂量测试。；癫痫/婴幼儿慎用	适合作为 Herbaceous 类入门卡；建议后续补充 GC/MS、安全证据与品牌层来源。
OIL096	鼠尾草	Sage	Salvia officinalis	Herbaceous	厚重草本	叶	蒸汽蒸馏	厚重、樟脑、草本	甜橙、乳香、佛手柑、天竺葵、薄荷	草本类里有些品种刺激性更强，外用务必先做低剂量测试。；癫痫/婴幼儿慎用；孕妇慎用	适合作为 Herbaceous 类入门卡；建议后续补充 GC/MS、安全证据与品牌层来源。
OIL097	西班牙鼠尾草	Spanish Sage	Salvia lavandulifolia	Herbaceous	清亮草本	叶	蒸汽蒸馏	清亮、草本、清醒	真正薰衣草、檀香、雪松、茶树、尤加利	草本类里有些品种刺激性更强，外用务必先做低剂量测试。	适合作为 Herbaceous 类入门卡；建议后续补充 GC/MS、安全证据与品牌层来源。
OIL098	菠萝鼠尾草	Pineapple Sage	Salvia elegans	Herbaceous	果香草本	叶/花	蒸汽蒸馏	果香、清甜、草本	甜橙、乳香、佛手柑、天竺葵、薄荷	草本类里有些品种刺激性更强，外用务必先做低剂量测试。	适合作为 Herbaceous 类入门卡；建议后续补充 GC/MS、安全证据与品牌层来源。
OIL099	白千层	Cajeput	Melaleuca cajuputi	Herbaceous	清透药草	叶	蒸汽蒸馏	清透、药感、通透	真正薰衣草、檀香、雪松、茶树、尤加利	草本类里有些品种刺激性更强，外用务必先做低剂量测试。	适合作为 Herbaceous 类入门卡；建议后续补充 GC/MS、安全证据与品牌层来源。
OIL100	麦卢卡	Manuka	Leptospermum scoparium	Herbaceous	厚实药草	叶/枝	蒸汽蒸馏	厚实、药感、温暖	甜橙、乳香、佛手柑、天竺葵、薄荷	草本类里有些品种刺激性更强，外用务必先做低剂量测试。	适合作为 Herbaceous 类入门卡；建议后续补充 GC/MS、安全证据与品牌层来源。
OIL101	卡奴卡	Kanuka	Kunzea ericoides	Herbaceous	清透药草	叶/枝	蒸汽蒸馏	清透、洁净、草本	真正薰衣草、檀香、雪松、茶树、尤加利	草本类里有些品种刺激性更强，外用务必先做低剂量测试。	适合作为 Herbaceous 类入门卡；建议后续补充 GC/MS、安全证据与品牌层来源。
OIL102	柠檬尤加利	Lemon Eucalyptus	Eucalyptus citriodora	Herbaceous	柠檬药草	叶	蒸汽蒸馏	柠檬、清凉、通透	甜橙、乳香、佛手柑、天竺葵、薄荷	草本类里有些品种刺激性更强，外用务必先做低剂量测试。；癫痫/婴幼儿慎用	适合作为 Herbaceous 类入门卡；建议后续补充 GC/MS、安全证据与品牌层来源。
OIL103	史密斯尤加利	Eucalyptus Smithii	Eucalyptus smithii	Herbaceous	温和尤加利	叶	蒸汽蒸馏	温和、通透、安心	真正薰衣草、檀香、雪松、茶树、尤加利	草本类里有些品种刺激性更强，外用务必先做低剂量测试。；癫痫/婴幼儿慎用	适合作为 Herbaceous 类入门卡；建议后续补充 GC/MS、安全证据与品牌层来源。
OIL104	多苞尤加利	Eucalyptus Polybractea	Eucalyptus polybractea	Herbaceous	强劲尤加利	叶	蒸汽蒸馏	强劲、清凉、通透	甜橙、乳香、佛手柑、天竺葵、薄荷	草本类里有些品种刺激性更强，外用务必先做低剂量测试。；癫痫/婴幼儿慎用	适合作为 Herbaceous 类入门卡；建议后续补充 GC/MS、安全证据与品牌层来源。
OIL105	多枝尤加利	Eucalyptus Viminalis	Eucalyptus viminalis	Herbaceous	清透尤加利	叶	蒸汽蒸馏	清透、凉爽、通透	真正薰衣草、檀香、雪松、茶树、尤加利	草本类里有些品种刺激性更强，外用务必先做低剂量测试。；癫痫/婴幼儿慎用	适合作为 Herbaceous 类入门卡；建议后续补充 GC/MS、安全证据与品牌层来源。
OIL106	薄荷尤加利	Peppermint Eucalyptus	Eucalyptus dives	Herbaceous	薄荷尤加利	叶	蒸汽蒸馏	薄荷、清凉、通透	甜橙、乳香、佛手柑、天竺葵、薄荷	草本类里有些品种刺激性更强，外用务必先做低剂量测试。；癫痫/婴幼儿慎用	适合作为 Herbaceous 类入门卡；建议后续补充 GC/MS、安全证据与品牌层来源。
OIL107	小叶尤加利	Eucalyptus Parvifolia	Eucalyptus parvifolia	Herbaceous	柔和尤加利	叶	蒸汽蒸馏	柔和、清新、安定	真正薰衣草、檀香、雪松、茶树、尤加利	草本类里有些品种刺激性更强，外用务必先做低剂量测试。；癫痫/婴幼儿慎用	适合作为 Herbaceous 类入门卡；建议后续补充 GC/MS、安全证据与品牌层来源。
OIL108	苹果薄荷	Apple Mint	Mentha suaveolens	Herbaceous	苹果薄荷	叶	蒸汽蒸馏	苹果、清甜、薄荷	甜橙、乳香、佛手柑、天竺葵、薄荷	草本类里有些品种刺激性更强，外用务必先做低剂量测试。	适合作为 Herbaceous 类入门卡；建议后续补充 GC/MS、安全证据与品牌层来源。
OIL109	圆叶薄荷	Round-leaf Mint	Mentha rotundifolia	Herbaceous	土感薄荷	叶	蒸汽蒸馏	土感、清凉、草本	真正薰衣草、檀香、雪松、茶树、尤加利	草本类里有些品种刺激性更强，外用务必先做低剂量测试。	适合作为 Herbaceous 类入门卡；建议后续补充 GC/MS、安全证据与品牌层来源。
OIL110	水薄荷	Water Mint	Mentha aquatica	Herbaceous	清冽薄荷	叶	蒸汽蒸馏	清冽、清凉、通透	甜橙、乳香、佛手柑、天竺葵、薄荷	草本类里有些品种刺激性更强，外用务必先做低剂量测试。	适合作为 Herbaceous 类入门卡；建议后续补充 GC/MS、安全证据与品牌层来源。
OIL111	香蜂草	Lemon Balm	Melissa officinalis	Herbaceous	柠檬草本	叶/花	蒸汽蒸馏	柠檬、柔和、安抚、元系列	真正薰衣草、檀香、雪松、茶树、尤加利	草本类里有些品种刺激性更强，外用务必先做低剂量测试。	适合作为 Herbaceous 类入门卡；建议后续补充 GC/MS、安全证据与品牌层来源。｜元系列SKU Y-M-039｜¥788/5ml｜产地法国｜元系列SKU Y-M-051｜¥1258/5ml｜产地法国
OIL112	香茅	Lemongrass	Cymbopogon flexuosus	Herbaceous	柠檬草木	全草	蒸汽蒸馏	柠檬、锐利、通透、元系列	甜橙、乳香、佛手柑、天竺葵、薄荷	草本类里有些品种刺激性更强，外用务必先做低剂量测试。	适合作为 Herbaceous 类入门卡；建议后续补充 GC/MS、安全证据与品牌层来源。｜元系列SKU Y-S-062｜¥118/5ml｜产地尼泊尔
OIL113	玫瑰草	Palmarosa	Cymbopogon martinii	Herbaceous	玫瑰草木	全草	蒸汽蒸馏	玫瑰、柔和、通透	真正薰衣草、檀香、雪松、茶树、尤加利	草本类里有些品种刺激性更强，外用务必先做低剂量测试。	适合作为 Herbaceous 类入门卡；建议后续补充 GC/MS、安全证据与品牌层来源。
OIL114	墨西哥牛至	Mexican Oregano	Lippia graveolens	Herbaceous	辛香草本	叶	蒸汽蒸馏	辛香、强烈、草本	甜橙、乳香、佛手柑、天竺葵、薄荷	草本类里有些品种刺激性更强，外用务必先做低剂量测试。	适合作为 Herbaceous 类入门卡；建议后续补充 GC/MS、安全证据与品牌层来源。
OIL115	牛膝草	Hyssop	Hyssopus officinalis	Herbaceous	清苦药草	花/叶	蒸汽蒸馏	清苦、樟脑、草本	真正薰衣草、檀香、雪松、茶树、尤加利	草本类里有些品种刺激性更强，外用务必先做低剂量测试。；癫痫/婴幼儿慎用；孕妇慎用	适合作为 Herbaceous 类入门卡；建议后续补充 GC/MS、安全证据与品牌层来源。
OIL116	柠檬马鞭草	Lemon Verbena	Aloysia citrodora	Herbaceous	柠檬草木	叶	蒸汽蒸馏	柠檬、清亮、通透	甜橙、乳香、佛手柑、天竺葵、薄荷	草本类里有些品种刺激性更强，外用务必先做低剂量测试。	适合作为 Herbaceous 类入门卡；建议后续补充 GC/MS、安全证据与品牌层来源。
OIL117	龙蒿	Tarragon	Artemisia dracunculus	Herbaceous	茴香草本	叶	蒸汽蒸馏	茴香、清冽、草本	真正薰衣草、檀香、雪松、茶树、尤加利	草本类里有些品种刺激性更强，外用务必先做低剂量测试。；孕妇慎用	适合作为 Herbaceous 类入门卡；建议后续补充 GC/MS、安全证据与品牌层来源。
OIL118	苦艾	Wormwood	Artemisia absinthium	Herbaceous	苦凉药草	花/叶	蒸汽蒸馏	苦凉、樟脑、强烈	甜橙、乳香、佛手柑、天竺葵、薄荷	草本类里有些品种刺激性更强，外用务必先做低剂量测试。；癫痫/婴幼儿慎用；孕妇慎用	适合作为 Herbaceous 类入门卡；建议后续补充 GC/MS、安全证据与品牌层来源。
OIL119	艾	Mugwort	Artemisia argyi	Herbaceous	苦温药草	叶	蒸汽蒸馏	苦温、草本、厚重	真正薰衣草、檀香、雪松、茶树、尤加利	草本类里有些品种刺激性更强，外用务必先做低剂量测试。；癫痫/婴幼儿慎用；孕妇慎用	适合作为 Herbaceous 类入门卡；建议后续补充 GC/MS、安全证据与品牌层来源。
OIL120	圣罗勒	Holy Basil	Ocimum sanctum	Herbaceous	神圣草本	叶/花	蒸汽蒸馏	神圣、草本、温暖	甜橙、乳香、佛手柑、天竺葵、薄荷	草本类里有些品种刺激性更强，外用务必先做低剂量测试。	适合作为 Herbaceous 类入门卡；建议后续补充 GC/MS、安全证据与品牌层来源。
OIL121	热带罗勒	Tropical Basil	Ocimum basilicum ct. estragole	Herbaceous	茴香草本	叶	蒸汽蒸馏	茴香、清甜、草本	真正薰衣草、檀香、雪松、茶树、尤加利	草本类里有些品种刺激性更强，外用务必先做低剂量测试。；孕妇慎用	适合作为 Herbaceous 类入门卡；建议后续补充 GC/MS、安全证据与品牌层来源。
OIL122	丁香罗勒	Clove Basil	Ocimum gratissimum	Herbaceous	辛香草本	叶	蒸汽蒸馏	辛香、丁香、草本	甜橙、乳香、佛手柑、天竺葵、薄荷	草本类里有些品种刺激性更强，外用务必先做低剂量测试。	适合作为 Herbaceous 类入门卡；建议后续补充 GC/MS、安全证据与品牌层来源。
OIL123	柠檬罗勒	Lemon Basil	Ocimum × citriodorum	Herbaceous	柠檬草本	叶	蒸汽蒸馏	柠檬、清甜、草本	真正薰衣草、檀香、雪松、茶树、尤加利	草本类里有些品种刺激性更强，外用务必先做低剂量测试。	适合作为 Herbaceous 类入门卡；建议后续补充 GC/MS、安全证据与品牌层来源。
OIL124	西洋蓍草	Yarrow	Achillea millefolium	Herbaceous	清苦草木	花/叶	蒸汽蒸馏	清苦、草本、通透、元系列	甜橙、乳香、佛手柑、天竺葵、薄荷	草本类里有些品种刺激性更强，外用务必先做低剂量测试。	适合作为 Herbaceous 类入门卡；建议后续补充 GC/MS、安全证据与品牌层来源。｜元系列SKU Y-M-052｜¥288/5ml｜产地保加利亚
OIL125	万寿菊	Tagetes	Tagetes minuta	Herbaceous	青苦草木	花/叶	蒸汽蒸馏	青苦、果香、通透	真正薰衣草、檀香、雪松、茶树、尤加利	草本类里有些品种刺激性更强，外用务必先做低剂量测试。；光毒性	适合作为 Herbaceous 类入门卡；建议后续补充 GC/MS、安全证据与品牌层来源。
OIL126	缬草	Valerian	Valeriana officinalis	Herbaceous	厚重根草	根	蒸汽蒸馏	厚重、土腥、安神	甜橙、乳香、佛手柑、天竺葵、薄荷	草本类里有些品种刺激性更强，外用务必先做低剂量测试。	适合作为 Herbaceous 类入门卡；建议后续补充 GC/MS、安全证据与品牌层来源。
OIL127	猫薄荷	Catnip	Nepeta cataria	Herbaceous	清凉草本	叶/花	蒸汽蒸馏	清凉、草本、通透	真正薰衣草、檀香、雪松、茶树、尤加利	草本类里有些品种刺激性更强，外用务必先做低剂量测试。	适合作为 Herbaceous 类入门卡；建议后续补充 GC/MS、安全证据与品牌层来源。
OIL128	岩蔷薇	Labdanum	Cistus ladanifer	Herbaceous	树脂草木	枝叶	溶剂/CO2	树脂、烟感、厚重	甜橙、乳香、佛手柑、天竺葵、薄荷	草本类里有些品种刺激性更强，外用务必先做低剂量测试。	适合作为 Herbaceous 类入门卡；建议后续补充 GC/MS、安全证据与品牌层来源。
OIL129	土木香	Elecampane	Inula helenium	Herbaceous	厚重根草	根	蒸汽蒸馏	厚重、土感、温暖	真正薰衣草、檀香、雪松、茶树、尤加利	草本类里有些品种刺激性更强，外用务必先做低剂量测试。	适合作为 Herbaceous 类入门卡；建议后续补充 GC/MS、安全证据与品牌层来源。
OIL130	紫苏	Perilla	Perilla frutescens	Herbaceous	辛香草本	叶	蒸汽蒸馏	辛香、草本、清新	甜橙、乳香、佛手柑、天竺葵、薄荷	草本类里有些品种刺激性更强，外用务必先做低剂量测试。	适合作为 Herbaceous 类入门卡；建议后续补充 GC/MS、安全证据与品牌层来源。
OIL131	冬季香薄荷	Winter Savory	Satureja montana	Herbaceous	辛香草本	叶/花	蒸汽蒸馏	辛香、强烈、草本	真正薰衣草、檀香、雪松、茶树、尤加利	草本类里有些品种刺激性更强，外用务必先做低剂量测试。；刺激性	适合作为 Herbaceous 类入门卡；建议后续补充 GC/MS、安全证据与品牌层来源。
OIL132	夏季香薄荷	Summer Savory	Satureja hortensis	Herbaceous	清亮草本	叶/花	蒸汽蒸馏	清亮、草本、清新	甜橙、乳香、佛手柑、天竺葵、薄荷	草本类里有些品种刺激性更强，外用务必先做低剂量测试。	适合作为 Herbaceous 类入门卡；建议后续补充 GC/MS、安全证据与品牌层来源。
OIL133	艾纳香	Blumea	Blumea balsamifera	Herbaceous	樟脑草本	叶	蒸汽蒸馏	樟脑、清凉、通透	真正薰衣草、檀香、雪松、茶树、尤加利	草本类里有些品种刺激性更强，外用务必先做低剂量测试。	适合作为 Herbaceous 类入门卡；建议后续补充 GC/MS、安全证据与品牌层来源。
OIL134	法国薰衣草	French Lavender	Lavandula stoechas	Herbaceous	清亮花香	花穗	蒸汽蒸馏	清亮、草本、花香	甜橙、乳香、佛手柑、天竺葵、薄荷	草本类里有些品种刺激性更强，外用务必先做低剂量测试。；孕妇慎用	适合作为 Herbaceous 类入门卡；建议后续补充 GC/MS、安全证据与品牌层来源。
OIL135	棉薰衣草	Woolly Lavender	Lavandula lanata	Herbaceous	柔和花香	花穗	蒸汽蒸馏	柔和、粉感、花香	真正薰衣草、檀香、雪松、茶树、尤加利	草本类里有些品种刺激性更强，外用务必先做低剂量测试。	适合作为 Herbaceous 类入门卡；建议后续补充 GC/MS、安全证据与品牌层来源。
OIL136	沉香醇百里香	Thyme ct. Linalool	Thymus vulgaris ct. linalool	Herbaceous	柔和草本	叶/花	蒸汽蒸馏	柔和、清新、草本	甜橙、乳香、佛手柑、天竺葵、薄荷	草本类里有些品种刺激性更强，外用务必先做低剂量测试。；刺激性	适合作为 Herbaceous 类入门卡；建议后续补充 GC/MS、安全证据与品牌层来源。
OIL137	侧柏醇百里香	Thyme ct. Thujanol	Thymus vulgaris ct. thujanol	Herbaceous	温润草本	叶/花	蒸汽蒸馏	温润、草本、安抚	真正薰衣草、檀香、雪松、茶树、尤加利	草本类里有些品种刺激性更强，外用务必先做低剂量测试。；刺激性	适合作为 Herbaceous 类入门卡；建议后续补充 GC/MS、安全证据与品牌层来源。
OIL138	龙脑百里香	Thyme ct. Borneol	Thymus vulgaris ct. borneol	Herbaceous	清凉草本	叶/花	蒸汽蒸馏	清凉、草本、通透	甜橙、乳香、佛手柑、天竺葵、薄荷	草本类里有些品种刺激性更强，外用务必先做低剂量测试。；刺激性	适合作为 Herbaceous 类入门卡；建议后续补充 GC/MS、安全证据与品牌层来源。
OIL139	喜马拉雅雪松	Himalayan Cedarwood	Cedrus deodara	Woody	柔软木质	木材	蒸汽蒸馏	柔软、沉稳、安定、元系列	真正薰衣草、檀香、雪松、茶树、尤加利	木质类通常安全感更强，但依然要按具体品种和剂量来判断。	适合作为 Woody 类入门卡；建议后续补充 GC/MS、安全证据与品牌层来源。｜元系列SKU Y-M-026｜¥138/10ml｜产地尼泊尔
OIL140	澳大利亚檀香	Australian Sandalwood	Santalum spicatum	Woody	奶油木香	木材	蒸汽蒸馏	奶油、圆润、安静	甜橙、乳香、佛手柑、天竺葵、薄荷	木质类通常安全感更强，但依然要按具体品种和剂量来判断。	适合作为 Woody 类入门卡；建议后续补充 GC/MS、安全证据与品牌层来源。
OIL141	阿米香树	Amyris	Amyris balsamifera	Woody	温润木质	木材	蒸汽蒸馏	温润、安定、低调	真正薰衣草、檀香、雪松、茶树、尤加利	木质类通常安全感更强，但依然要按具体品种和剂量来判断。	适合作为 Woody 类入门卡；建议后续补充 GC/MS、安全证据与品牌层来源。
OIL142	愈创木	Guaiacwood	Guaiacum officinale	Woody	烟感木质	木材	蒸汽蒸馏	烟感、厚重、安定	甜橙、乳香、佛手柑、天竺葵、薄荷	木质类通常安全感更强，但依然要按具体品种和剂量来判断。	适合作为 Woody 类入门卡；建议后续补充 GC/MS、安全证据与品牌层来源。
OIL143	花梨木	Rosewood	Aniba rosaeodora	Woody	柔润木香	木材	蒸汽蒸馏	柔润、花香、圆润、元系列	真正薰衣草、檀香、雪松、茶树、尤加利	木质类通常安全感更强，但依然要按具体品种和剂量来判断。	适合作为 Woody 类入门卡；建议后续补充 GC/MS、安全证据与品牌层来源。｜元系列SKU Y-M-028｜¥188/100ml｜产地巴西
OIL144	芳樟	Ho Wood	Cinnamomum camphora ct. linalool	Woody	清润木香	木材/叶	蒸汽蒸馏	清润、花香、柔和	甜橙、乳香、佛手柑、天竺葵、薄荷	木质类通常安全感更强，但依然要按具体品种和剂量来判断。	适合作为 Woody 类入门卡；建议后续补充 GC/MS、安全证据与品牌层来源。
OIL145	香樟	Camphor	Cinnamomum camphora	Woody	樟脑木香	木材/叶	蒸汽蒸馏	樟脑、清凉、穿透	真正薰衣草、檀香、雪松、茶树、尤加利	木质类通常安全感更强，但依然要按具体品种和剂量来判断。	适合作为 Woody 类入门卡；建议后续补充 GC/MS、安全证据与品牌层来源。
OIL146	沉香	Agarwood	Aquilaria crassna	Woody	深暗树脂木	木材/树脂	蒸汽蒸馏	深暗、树脂、高级	甜橙、乳香、佛手柑、天竺葵、薄荷	木质类通常安全感更强，但依然要按具体品种和剂量来判断。	适合作为 Woody 类入门卡；建议后续补充 GC/MS、安全证据与品牌层来源。
OIL147	紫檀	Red Sandalwood	Pterocarpus santalinus	Woody	温润木香	木材	蒸汽蒸馏	温润、粉感、安定	真正薰衣草、檀香、雪松、茶树、尤加利	木质类通常安全感更强，但依然要按具体品种和剂量来判断。	适合作为 Woody 类入门卡；建议后续补充 GC/MS、安全证据与品牌层来源。
OIL148	桦木	Birch	Betula lenta	Woody	清冽木香	皮/枝	蒸汽蒸馏	清冽、水杨、通透	甜橙、乳香、佛手柑、天竺葵、薄荷	木质类通常安全感更强，但依然要按具体品种和剂量来判断。	适合作为 Woody 类入门卡；建议后续补充 GC/MS、安全证据与品牌层来源。
OIL149	冬青	Wintergreen	Gaultheria procumbens	Woody	凉感木香	叶	蒸汽蒸馏	凉感、水杨、通透	真正薰衣草、檀香、雪松、茶树、尤加利	木质类通常安全感更强，但依然要按具体品种和剂量来判断。	适合作为 Woody 类入门卡；建议后续补充 GC/MS、安全证据与品牌层来源。
OIL150	黎巴嫩雪松	Cedar of Lebanon	Cedrus libani	Woody	庄严木质	木材	蒸汽蒸馏	庄严、沉稳、安定	甜橙、乳香、佛手柑、天竺葵、薄荷	木质类通常安全感更强，但依然要按具体品种和剂量来判断。	适合作为 Woody 类入门卡；建议后续补充 GC/MS、安全证据与品牌层来源。
OIL151	桧木	Hinoki Cypress	Chamaecyparis obtusa	Woody	清润木香	木材	蒸汽蒸馏	清润、洁净、安定	真正薰衣草、檀香、雪松、茶树、尤加利	木质类通常安全感更强，但依然要按具体品种和剂量来判断。	适合作为 Woody 类入门卡；建议后续补充 GC/MS、安全证据与品牌层来源。
OIL152	崖柏	Arborvitae	Thuja occidentalis	Woody	清苦木香	叶/枝	蒸汽蒸馏	清苦、清凉、穿透	甜橙、乳香、佛手柑、天竺葵、薄荷	木质类通常安全感更强，但依然要按具体品种和剂量来判断。；癫痫/婴幼儿慎用；孕妇慎用	适合作为 Woody 类入门卡；建议后续补充 GC/MS、安全证据与品牌层来源。
OIL153	索马里乳香	Somali Frankincense	Boswellia sacra	Resin	神圣树脂	树脂	蒸汽蒸馏	安静、澄明、仪式感、元系列	真正薰衣草、檀香、雪松、茶树、尤加利	树脂类通常较厚重，建议先从少量扩香开始。	适合作为 Resin 类入门卡；建议后续补充 GC/MS、安全证据与品牌层来源。｜元系列SKU Y-B-001｜¥358/5ml｜产地阿曼
OIL154	印度乳香	Indian Frankincense	Boswellia serrata	Resin	温润树脂	树脂	蒸汽蒸馏	温润、圆润、安定	甜橙、乳香、佛手柑、天竺葵、薄荷	树脂类通常较厚重，建议先从少量扩香开始。	适合作为 Resin 类入门卡；建议后续补充 GC/MS、安全证据与品牌层来源。
OIL155	白松香	Galbanum	Ferula galbaniflua	Resin	青绿树脂	树脂	蒸汽蒸馏	青绿、强烈、通透	真正薰衣草、檀香、雪松、茶树、尤加利	树脂类通常较厚重，建议先从少量扩香开始。	适合作为 Resin 类入门卡；建议后续补充 GC/MS、安全证据与品牌层来源。
OIL156	阿魏	Asafoetida	Ferula assa-foetida	Resin	蒜臭树脂	树脂	蒸汽蒸馏	蒜臭、强烈、厚重	甜橙、乳香、佛手柑、天竺葵、薄荷	树脂类通常较厚重，建议先从少量扩香开始。	适合作为 Resin 类入门卡；建议后续补充 GC/MS、安全证据与品牌层来源。
